year,player,school,position,game,source_url
2009,Alex Mack,California,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Alex Magee,Purdue,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Alphonso Smith,Wake Forest,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Andre Brown,NC State,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Andy Levitre,Oregon State,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Anthony Hill,NC State,TE,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Antoine Caldwell,Alabama,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Antone Smith,Florida State,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Ashlee Palmer,Ole Miss,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,B. J. Raji,Boston College,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Brandon Gibson,Washington State,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Brandon Pettigrew,Oklahoma State,TE,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Brian Cushing,USC,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Brian Robiskie,Ohio State,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Cedric Peerman,Virginia,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Chip Vaughn,Wake Forest,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Clay Matthews III,USC,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Clint Sintim,Virginia,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Cody Brown,Connecticut,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Connor Barwin,Cincinnati,TE,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Corvey Irvin,Georgia,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Coye Francies,San Jose State,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Cullen Harper,Clemson,QB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Darius Butler,Connecticut,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Darry Beckwith,LSU,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,David Bruton,Notre Dame,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,David Veikune,Hawaii,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,DeAngelo Smith,Cincinnati,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Derek Pegues,Mississippi St.,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Derrick Williams,Penn State,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Domonique Johnson,Jackson State,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Ellis Lankster,West Virginia,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Eric Kettani,Navy,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Eric Wood,Louisville,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Evander Hood,Missouri,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Fili Moala,USC,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Graham Harrell,Texas Tech,QB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Greg Carr,Florida State,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Herman Johnson,LSU,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Jake Ingram,Hawaii,DS,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,James Davis,Clemson,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Jason Watkins,Florida,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Jeremiah Johnson,Oregon,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,John Parker Wilson,Alabama,QB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,John Phillips,Virginia,TE,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Jonathan Luigs,Arkansas,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Juaquin Iglesias,Oklahoma,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Keenan Lewis,Oregon State,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Kevin Huber,Cincinnati,P,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Kory Sheets,Purdue,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Kraig Urbik,Wisconsin,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Kyle Moore,USC,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Larry English,Northern Illinois,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Lawrence Sidbury,Richmond,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Louie Sakoda,Utah,K,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Louis Delmas,Western Michigan,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Macho Harris,Virginia Tech,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Manuel Johnson,Oklahoma,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Marcus Freeman,Ohio State,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Mark Estermyer,Pittsburgh,DS,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Max Unger,Oregon,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Michael Hamlin,Clemson,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Michael Oher,Ole Miss,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Mike Thomas,Arizona,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Mike Wallace,Ole Miss,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Mitch King,Iowa,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Moise Fokou,Maryland,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Morgan Trent,Michigan,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Nathan Brown,Central Arkansas,QB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Pat McAfee,West Virginia,K,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Pat White,West Virginia,QB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Patrick Chung,Oregon,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Patrick Turner,USC,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Peria Jerry,Ole Miss,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Phil Loadholt,Oklahoma,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Quan Cosby,Texas,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Quinn Johnson,LSU,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Ramses Barden,Cal Poly,WR,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Rashad Jennings,Liberty,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Rashad Johnson,Alabama,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Rey Maualuga,USC,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Rhett Bomar,Sam Houston State,QB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Robert Ayers,Tennessee,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Ron Brace,Boston College,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Ryan Shuman,Virginia Tech,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Scott McKillop,Pittsburgh,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Shawn Nelson,Southern Miss,TE,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Sherrod Martin,Troy,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Thomas Morstead,SMU,P,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Tim Jamison,Michigan,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Tony Fiammetta,Syracuse,RB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Travis McCall,Alabama,TE,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Trevor Canfield,Cincinnati,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Troy Kropog,Tulane,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Tyrone McKenzie,South Florida,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Tyronne Green,Auburn,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Vance Walker,Georgia Tech,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Will Davis,Illinois,DL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,William Beatty,Connecticut,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,William Moore,Missouri,DB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Xavier Fulton,Illinois,OL,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2009,Zack Follett,California,LB,senior_bowl,https://en.wikipedia.org/wiki/2009_Senior_Bowl
2010,A. J. Edds,Iowa,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Alex Carrington,Arkansas State,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Andre Roberts,The Citadel,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Anthony Dixon,Mississippi State,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Anthony McCoy,Southern Cal,TE,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Antonio Coleman,Auburn,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Austen Lane,Murray State,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Ben Tate,Auburn,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Brandon Ghee,Wake Forest,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Brandon Graham,Michigan,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Brandon Lang,Troy,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Brett Swenson,Michigan State,PK,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,C. J. Wilson,East Carolina,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Cam Thomas,North Carolina,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Cameron Sheffield,Troy,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Chris Brown,Oklahoma,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Chris Cook,Virginia,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Chris Scott,Tennessee,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Ciron Black,LSU,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Colin Peek,Alabama,TE,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Cory Jackson,Maryland,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,D'Anthony Smith,Louisiana Tech,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Dan LeFevour,Central Michigan,QB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Dan Williams,Tennessee,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Danario Alexander,Missouri,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Darryl Sharpton,Miami,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Daryl Washington,TCU,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Dekoda Watson,Florida State,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Devin McCourty,Rutgers,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Dexter McCluster,Ole Miss,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Donald Butler,Washington,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Donald Jones,Youngstown State,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Dorin Dickerson,Pittsburgh,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Ed Dickson,Oregon,TE,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Ed Wang,Virginia Tech,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Eric Norwood,South Carolina,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Eric Olsen,Notre Dame,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Garrett Graham,Wisconsin,TE,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Geno Atkins,Georgia,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,George Selvie,South Florida,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Harry Coleman,LSU,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,J. D. Walton,Baylor,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jacoby Ford,Clemson,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jamar Chaney,Mississippi State,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jared Odrick,Penn State,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jarrett Brown,West Virginia,QB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Javier Arenas,Alabama,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jeff Byers,Southern Cal,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jeff Owens,Georgia,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jeremy Williams,Tulane,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jerome Murphy,South Florida,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Jimmy Graham,Miami,TE,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Joe Webb,UAB,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,John Conner,Kentucky,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,John Jerry,Ole Miss,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Joique Bell,Wayne State,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Justin Cole,San Jose State,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Koa Misi,Utah,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Kurt Coleman,Ohio State,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Kyle McCarthy,Notre Dame,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Kyle Wilson,Boise State,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Lamarr Houston,Texas,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Larry Asante,Nebraska,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,LeGarrette Blount,Oregon,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Leigh Tiffin,Alabama,PK,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Lonyae Miller,Fresno State,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Mardy Gilyard,Cincinnati,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Matt Dodge,East Carolina,P,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Matt Tennant,Boston College,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Mike Hoomanawanui,Illinois,TE,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Mike Iupati,Idaho,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Mike Johnson,Alabama,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Mike Neal,Purdue,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Mike Windt,Cincinnati,DS,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Mitch Petrus,Arkansas,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Morgan Cox,Tennessee,DS,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Myron Rolle,Florida State,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Nate Allen,South Florida,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Patrick Robinson,Florida State,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Perrish Cox,Oklahoma State,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Phillip Dillard,Nebraska,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Rashawn Jackson,Virginia,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Riley Cooper,Florida,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Roddrick Muckelroy,Texas,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Roy Upchurch,Alabama,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Sam Young,Notre Dame,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Sean Canfield,Oregon State,QB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Sean Weatherspoon,Missouri,LB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Selvish Capers,West Virginia,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Shawn Lauvao,Arizona State,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Shay Hodge,Ole Miss,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Stafon Johnson,Southern Cal,RB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Syd'Quan Thompson,California,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Taylor Mays,Southern Cal,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Taylor Price,Ohio,WR,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Ted Larsen,N.C. State,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Terrell Skinner,Maryland,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Terrence Cody,Alabama,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Thomas Welch,Vanderbilt,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Tim Tebow,Florida,QB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Tony Pike,Cincinnati,QB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Trevard Lindley,Kentucky,DB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Tyson Alualu,California,DL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Vladimir Ducasse,Massachusetts,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Zac Robinson,Oklahoma State,QB,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Zane Beadles,Utah,OL,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2010,Zoltan Mesko,Michigan,P,senior_bowl,https://en.wikipedia.org/wiki/2010_Senior_Bowl
2012,A.J. Jenkins,Illinois,WR,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Alameda Ta'amu,Washington,DL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Alfred Morris,Florida Atlantic,FB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Antonio Allen,South Carolina,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Asa Jackson,Cal Poly,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Audie Cole,NC State,LB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Ben Jones,Georgia,OL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Billy Winn,Boise State,DL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Bobby Wagner,Utah State,LB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brad Nortman,Wisconsin,P,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brad Smelley,Alabama,TE,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Bradie Ewing,Wisconsin,FB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brandon Boykin,Georgia,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brandon Taylor,LSU,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brandon Thompson,Clemson,DL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brandon Weeden,Oklahoma State,QB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brian Linthicum,Michigan State,TE,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Brian Quick,Appalachian State,WR,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Cam Johnson,Virginia,LB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Carson Wiggs,Purdue,K,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Casey Hayward,Vanderbilt,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Chris Polk,Washington,RB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Chris Rainey,Florida,RB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Cordy Glenn,Georgia,OL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Courtney Upshaw,Alabama,DL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,D'Anton Lynn,Penn State,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Dan Herron,Ohio State,RB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,DeQuan Menzie,Alabama,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,DeVier Posey,Ohio State,WR,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Deangelo Peterson,LSU,TE,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Demario Davis,Arkansas State,LB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Derek Wolfe,Cincinnati,DL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Donnie Fletcher,Boston College,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Doug Martin,Boise State,RB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Drew Butler,Georgia,P,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Dwight Bentley,Louisiana-Lafayette,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Dwight Jones,North Carolina,WR,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Emil Igwenagu,Massachusetts,TE,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Emmanuel Acho,Texas,LB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,George Iloka,Boise State,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Gerell Robinson,Arizona State,WR,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Harrison Smith,Notre Dame,DB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Isaiah Pead,Cincinnati,RB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Jack Crawford,Penn State,DL,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
2012,Jake Bequette,Arkansas,LB,senior_bowl,https://en.wikipedia.org/wiki/2012_Senior_Bowl
